,area,perimeter,red_mean,green_mean,blue_mean,f1,f2,red_std,green_std,blue_std,f4,f5,f6,f7,f8,label
1711,89.5,38.38477588,15.35498047,19.73745728,20.05229187,0.05,0.95,47.95352621,56.21466022,55.24181209,4304.716577,31.77630142,3.417984935,3.329594711,3.282477012,0
1712,84.5,37.55634892,10.55436707,13.36660767,11.90122986,0.12,0.88,31.67438358,36.73210609,33.40223426,1489.951213,20.79015379,3.343857123,3.263095727,3.395722427,0
1713,23719.5,848.7422028,14.6103363,21.46585083,19.57873535,0.2,0.8,33.18294289,41.62408897,38.50574871,2787.14154,39.13863352,2.873561522,2.766002943,3.110584172,0
1714,2716,264.7106769,0.7231445313,0.6608734131,0.6739349365,0,1,6.881933132,6.577642398,6.606145917,119.531708,2.155778667,3.890389767,3.870633708,2.637632424,0
1715,264.5,68.04163015,44.019104,43.6754303,43.6441803,0.02,0.98,90.33307221,89.6762941,89.63189966,2570.945871,29.14838127,3.274755349,3.208373922,3.839977911,0
1716,28915.5,881.7472547,32.86903381,39.58140564,38.63955688,0.23,0.77,51.84507339,60.08375498,58.32800697,4841.707611,63.31372681,2.527392882,2.431436678,3.296098668,0
1717,32666,1178.759446,44.92878723,55.43574524,51.23904419,0.36,0.64,56.94833933,67.00587408,62.05730782,5266.868885,75.47062902,2.119882509,2.018148172,3.362115854,0
1718,19359.5,948.6000663,24.69918823,30.74285889,29.03718567,0.22,0.78,46.12092251,54.56109759,51.79710631,3255.800067,46.41021644,2.822528908,2.768448387,3.415152183,0
1719,41598.5,955.1198378,47.83520508,55.71803284,48.24136353,0.24,0.76,48.42137178,56.35644829,48.57532309,1675.64067,40.98300978,2.023096367,1.891680067,3.699127614,0
1720,29445,836.9604568,33.38908386,40.6158905,38.82147217,0.3,0.7,49.58395968,56.34312249,53.96594991,5469.70299,73.47658605,2.2715008,2.156854226,3.089883198,0
1721,2528.5,253.9827551,8.472320557,10.3347168,10.58990479,0.04,0.96,28.08499428,33.20203391,33.05536753,1189.210923,17.57611898,3.381292362,3.278240788,3.438333885,0
1722,1,8.828427076,43.80461121,54.67564392,50.62136841,0.36,0.64,57.57526667,67.26730954,62.97980147,5956.12195,81.45580864,2.113086143,2.04246948,3.290572675,0
1723,1043,195.0538226,42.01704407,50.41885376,46.7565155,0.21,0.79,79.27836202,90.64647244,84.84679435,8697.112987,68.55075932,2.927706103,2.823359398,3.432445576,0
1724,48.5,27.41421354,13.95773315,19.29064941,17.3249054,0.15,0.85,33.56624258,43.33914782,38.74945674,2440.801639,32.15859591,3.137296903,3.042642821,3.266945474,0
1725,25904,976.7350622,34.1426239,39.87176514,34.20759583,0.17,0.83,43.10345255,50.54140902,43.23124203,653.7456746,19.48394452,2.549918075,2.380325513,3.853892083,0
1726,11.5,14.24264061,35.79377747,41.12942505,35.47888184,0.17,0.83,43.70028877,50.52932224,43.2813485,730.3948582,23.05877235,2.476488594,2.329917649,3.837316096,0
1727,682,157.3137082,34.16896057,47.51094055,41.37225342,0.35,0.65,50.29747084,63.18170485,55.96089503,4203.226049,62.60166264,2.19226251,2.03895153,3.403561273,0
1728,36752,993.4701258,20.09809875,27.73730469,25.41139221,0.24,0.76,40.08752865,47.31128145,43.91554816,3328.211742,45.29658671,2.633824529,2.40901835,3.186718861,0
1729,6880.5,618.8599535,14.97457886,20.39855957,19.43719482,0.18,0.82,34.1572153,42.11566034,39.80270931,2778.721258,37.71176483,2.974597408,2.867999508,3.15248215,0
1730,35462.5,982.6000686,32.52194214,44.39196777,42.03535461,0.17,0.83,65.07424964,77.289401,72.89887843,6794.605401,56.47237451,2.820611492,2.648558994,3.380217059,0
1731,39226.5,996.3746715,47.86108398,64.85310364,56.06318665,0.37,0.63,52.57227942,63.55590268,55.87842023,3708.346414,67.22221381,1.795219346,1.660737786,3.472695224,0
1732,2839.5,264.1248906,0.9800109863,0.7958526611,0.7814788818,0,1,8.47957699,7.312151218,7.213118363,135.5240539,2.280134864,3.880806982,3.851589114,2.769700601,0
1733,35247,907.5878739,28.2215271,37.88174438,33.46600342,0.32,0.68,46.31139392,55.80312502,50.54934884,4128.978978,59.05418,2.456482867,2.32735829,3.264507808,0
1734,209,67.45584357,29.25790405,31.51277161,28.48934937,0.08,0.92,45.21913686,49.15048548,44.1551156,664.3233561,16.16023927,2.896414365,2.775656858,3.850014467,0
1735,20627.5,873.1787137,27.00048828,29.00985718,26.60496521,0.09,0.91,40.2824811,44.02149189,40.0006687,756.0699831,21.17799897,2.788890061,2.695605151,3.788254488,0
1736,14147.5,729.6639956,44.54182434,44.46989441,44.79470825,0.02,0.98,85.5413732,85.50590491,86.04537902,2960.57527,36.39521008,3.147738127,3.106218555,3.797614363,0
1737,23094,840.9848443,29.84623718,42.19671631,39.51011658,0.17,0.83,63.18903359,78.56240385,73.80741497,6866.766688,59.03332709,2.926152268,2.838174104,3.390554712,0
1738,26944.5,1092.291411,38.78694153,43.99440002,38.27227783,0.14,0.86,46.96375258,53.29363042,46.10852972,795.4071322,23.04727376,2.46229783,2.311998785,3.842117734,0
1739,14737.5,691.7817445,50.42253113,43.40563965,41.96572876,0,1,93.19772589,80.66089303,78.0677207,1224.841392,18.56114499,3.142247839,3.075199392,3.907503138,0
1740,76,34.48528123,37.22891235,38.71061707,37.52684021,0.19,0.81,56.10432986,56.39999517,54.70751235,4115.102427,59.03395791,2.404827468,2.318269321,3.335592587,0
1741,628,121.9411247,18.90829468,24.02281189,23.44108582,0.06,0.94,55.78223679,65.53726801,63.05072311,5064.450745,36.07347204,3.393730878,3.303864178,3.370491702,0
1742,34271.5,856.8599522,35.4919281,54.30523682,47.0544281,0.38,0.62,48.45317125,65.84751896,57.87064971,4720.932372,70.82101728,2.068676611,1.930984315,3.369384293,0
1743,21499,1615.151364,17.81776428,24.58477783,23.85012817,0.18,0.82,37.66039724,45.60132141,43.43496156,2675.144567,38.11126706,2.796463606,2.60325795,3.303440162,0
1744,2445.5,249.2964633,14.04191589,15.92724609,17.04966736,0.06,0.94,34.5288456,35.27291993,36.96136547,1706.453526,26.70796689,2.944395932,2.71065474,3.325448827,0
1745,19890.5,840.374671,24.53390503,31.8598175,28.94012451,0.21,0.79,47.1388749,57.53734579,52.61160377,3260.370095,44.70127355,2.86475713,2.809073845,3.457709568,0
1746,37965.5,890.4091607,52.18132019,64.70079041,55.12496948,0.34,0.66,49.33215116,60.34284699,51.47168294,1720.180142,44.06802954,1.869740625,1.732704826,3.726437172,0
1747,38646,1388.13203,54.18159485,63.87506104,61.09786987,0.29,0.71,59.88200447,67.01897845,64.05066276,4518.818939,72.31049644,1.855413002,1.765696603,3.465073184,0
1748,0.5,5.414213538,34.42475891,42.33378601,39.68641663,0.3,0.7,50.9090179,57.1896083,54.41765548,4666.530761,67.36964016,2.258723612,2.170322823,3.241776902,0
1749,17,15.65685415,34.85243225,42.21276855,41.00178528,0.12,0.88,75.14513909,85.52069583,82.59423724,6036.386273,46.66880232,3.119959408,2.992445801,3.56484466,0
1750,27933.5,905.1442236,25.36608887,28.77888489,27.54394531,0.21,0.79,46.70017934,50.36022139,48.16642321,3932.654103,53.61138643,2.611269274,2.396790573,3.189505158,0
1751,36.5,24.24264061,22.95091248,23.63287354,22.80645752,0.06,0.94,37.08481158,38.54556925,36.89574676,1030.488077,25.9427174,2.862926992,2.80263849,3.639228942,0
1752,25.5,20.24264061,35.31689453,36.2379303,34.70791626,0.07,0.93,50.67892135,52.30498899,49.88142968,1374.438641,30.43528373,2.701196892,2.632427535,3.738312743,0
1753,148.5,97.89949465,38.78292847,41.63502502,38.44110107,0.25,0.75,55.71256521,58.08351478,54.04480024,3774.772233,57.4882198,2.360543579,2.282739684,3.40722148,0
1754,2637,254.7106769,0.5422821045,0.5222320557,0.498840332,0,1,6.010208139,5.909826556,5.708278269,123.3658142,2.09658695,3.897856244,3.876546903,2.210415656,0
1755,11147,974.8183219,14.69897461,18.34388733,17.8298645,0.11,0.89,37.78207336,43.39000024,42.37129434,2561.693005,32.26692847,3.148362917,3.093908327,3.286402212,0
1756,36.5,24.24264061,22.95091248,23.63287354,22.80645752,0.06,0.94,37.08481158,38.54556925,36.89574676,1030.488077,25.9427174,2.862926992,2.80263849,3.639228942,0
1757,35101.5,1002.742202,46.73146057,58.47767639,52.89100647,0.39,0.61,53.50497399,62.89931415,57.51767047,3973.271045,67.52958291,1.909294754,1.805614522,3.447831979,0
1758,34,25.65685403,37.87268066,43.97029114,43.42854309,0.24,0.76,54.79654915,60.91006608,59.66234583,5328.608053,71.0288508,2.285678209,2.189110991,3.254279463,0
1759,22683,1023.906635,34.55130005,36.34188843,33.69784546,0.07,0.93,47.83066373,50.69781331,46.7166895,719.1822259,20.18510741,2.704105231,2.577224913,3.850261577,0
1760,62.5,31.07106757,3.687789917,4.065628052,4.03302002,0.02,0.98,19.26629538,20.2572614,19.82276378,629.8013472,8.623367575,3.678417628,3.625727623,3.208358783,0
1761,142,82.97056246,4.946228027,7.082809448,6.687255859,0.07,0.93,20.44322363,25.24039196,24.11413456,978.4527072,14.21637838,3.497287907,3.425543959,3.170346648,0
1762,79.5,41.21320307,32.07484436,35.21121216,32.39653015,0.11,0.89,42.35436291,46.70857801,42.59121043,799.6099845,22.76688425,2.601763947,2.467418303,3.800302918,0
1763,2448.5,249.2964634,10.4516449,11.41210938,11.73556519,0.06,0.94,30.76136254,30.80886436,31.29008692,1036.863952,17.24729557,3.254123239,3.08680694,3.454711332,0
1764,107.5,61.21320343,24.0625,25.56080627,23.50994873,0.07,0.93,42.55605183,45.4385487,41.66862873,650.3529428,15.78340164,3.077728266,2.99505571,3.830811362,0
1765,22040,786.7939367,32.84841919,28.53900146,27.56837463,0.01,0.99,46.55297004,40.92735821,39.51219194,409.1871612,13.85023434,2.803650926,2.627437335,3.879100629,0
1766,10021.5,697.8061297,12.45819092,14.68977356,13.60697937,0.1,0.9,33.86146989,37.98080397,35.28318187,1295.370766,20.07291372,3.342617004,3.252060085,3.515591059,0
1767,28506.5,898.8843366,62.75942993,75.64593506,69.53356934,0.35,0.65,89.24748976,99.69095451,94.06810502,12661.40115,107.2445111,2.326809793,2.208109997,3.323020067,0
1768,29827,1009.563489,39.76757813,51.41926575,42.3734436,0.27,0.73,44.50047589,57.43410276,46.93586516,828.7390901,25.37006518,2.31488965,2.14046589,3.849402086,0
1769,164,50.48528123,37.38270569,35.21380615,33.24943542,0.02,0.98,78.65362875,74.29409828,70.01352708,1065.845942,10.79307856,3.347608043,3.242290053,3.901137237,0
1770,2543,250.7106768,0.4148864746,0.357925415,0.3403167725,0,1,4.957431766,4.624219911,4.510270863,80.86620981,1.590331183,3.90858365,3.888150752,2.119609166,0
1771,3516.5,281.154328,1.339523315,1.324249268,1.28125,0.01,0.99,9.048575195,9.256432603,8.899925797,152.310697,3.01630791,3.843946941,3.820030864,3.085491257,0
1772,803,120.4264058,23.88320923,33.99702454,31.24420166,0.08,0.92,61.69734351,79.83577527,74.13940349,4731.197342,36.00799765,3.334627351,3.249749362,3.587148644,0
1773,278,87.39696825,28.9209137,28.65176392,27.56840515,0.03,0.97,45.78320893,45.53027721,43.77336279,1419.758017,30.42308445,2.835874809,2.782448474,3.647940773,0
1774,33250,885.5878745,27.8094635,33.55357361,32.90682983,0.14,0.86,48.13512851,55.55434004,54.10137651,3744.715569,51.3765828,2.688107635,2.59994393,3.364111525,0
1775,1,8.828427076,43.80450439,54.67552185,50.62124634,0.36,0.64,57.57571751,67.26767643,62.98020268,5956.084794,81.45682208,2.113025687,2.042469483,3.290585666,0
1776,34271.5,856.8599522,35.47756958,54.30871582,47.05448914,0.38,0.62,48.4418589,65.85158823,57.87137105,4720.792818,70.81991361,2.068732679,1.930984313,3.369415835,0
1777,22527.5,1376.139169,24.86717224,31.57771301,28.53344727,0.27,0.73,46.04732016,53.21848654,49.08545266,3700.131523,51.89028577,2.636846558,2.551623816,3.290795928,0
1778,56.5,31.07106769,18.77827454,20.63522339,18.56057739,0.1,0.9,32.73021749,36.42611315,32.5351226,763.8036012,19.98259281,2.994111902,2.924143049,3.682392591,0
1779,27318.5,916.8843372,34.95706177,43.21791077,39.66036987,0.31,0.69,50.15936535,58.27808342,54.36452515,4453.55652,65.26509293,2.322651531,2.242550228,3.291664766,0
1780,31954.5,987.8305147,43.3616333,52.93547058,48.87994385,0.34,0.66,56.18646739,63.58078608,59.78384646,4673.621972,70.51476788,2.122542755,2.045195615,3.37965468,0
1781,0.5,3.414213538,9.049194336,10.76823425,11.18173218,0.06,0.94,26.82145755,30.17523,29.8187476,1449.876783,19.99481864,3.35595054,3.160486091,3.172005258,0
1782,30412,1377.126977,44.29986572,55.05630493,46.50306702,0.26,0.74,48.37363403,59.88742978,50.29602848,1140.119879,28.71211109,2.251188529,2.084691332,3.813856703,0
1783,27526,914.5584364,28.32820129,35.74287415,33.72389221,0.26,0.74,47.57689405,55.8379961,52.97270318,4937.50018,65.10574929,2.463374925,2.378591646,3.153433251,0
1784,46000,893.6223637,63.3677063,83.22570801,68.35794067,0.38,0.62,50.11985924,63.4385799,52.30338162,1817.742299,47.31218792,1.543821202,1.373014952,3.728323381,0
1785,40963.5,948.776691,57.57858276,72.96127319,61.16876221,0.4,0.6,49.57438531,61.58056248,52.07115784,2592.438411,57.69411609,1.63725273,1.511875364,3.600671172,0
1786,17771.5,1135.25187,12.48138428,18.96089172,17.00624084,0.18,0.82,31.3788504,39.64855233,36.50632463,2251.233965,31.84448151,2.984061872,2.85313878,3.203869814,0
1787,678.5,121.3553383,19.75285339,29.04498291,26.45281982,0.25,0.75,39.73922026,50.19393107,46.01605179,3355.79608,45.71387249,2.654783553,2.469750672,3.258382862,0
1788,35762,1005.847759,46.20986938,55.1187439,52.91416931,0.35,0.65,56.63134642,62.15709202,60.39567793,5451.370587,81.24493903,1.908297354,1.818459404,3.262467702,0
1789,4089.5,537.3208486,12.95645142,14.92602539,14.37471008,0.1,0.9,35.90506385,38.46576097,37.11557868,1799.670591,25.64816873,3.167790331,3.043818864,3.365638289,0
1790,3368.5,378.4680364,8.865005493,9.568054199,9.287887573,0.07,0.93,30.21608092,30.30125297,29.83593275,1496.119584,20.29338319,3.332325455,3.243487016,3.172857047,0
1791,66.5,32.24264061,10.25131226,11.57691956,11.0705719,0.08,0.92,30.07830227,32.38333182,30.6175709,1341.21961,20.07452837,3.351085081,3.21603936,3.323741317,0
1792,14951,1216.322937,9.103012085,12.32669067,10.57266235,0.12,0.88,28.65777379,32.72629523,29.2280029,1501.725299,21.44098105,3.25614297,3.026034291,3.217953042,0
1793,18273.5,1298.163555,16.62736511,22.40214539,21.2925415,0.16,0.84,38.2210901,46.57585347,44.03659641,3009.188941,39.37953509,2.955195187,2.869584069,3.25024312,0
1794,21750.5,1038.776692,28.52024841,31.26031494,27.56703186,0.09,0.91,40.95102039,45.26524324,39.69154436,704.3911452,20.37291883,2.74043992,2.632054977,3.80901243,0
1795,770.5,128.3259004,19.32051086,26.2240448,25.63320923,0.07,0.93,53.36264898,66.40624188,64.19732942,5476.065653,43.19992965,3.334218696,3.295644903,3.334961053,0
1796,358,75.45584381,16.19857788,22.66609192,20.42912292,0.19,0.81,34.28392892,44.47405731,39.71549225,2587.767372,36.89735997,2.945128101,2.775903983,3.259547445,0
1797,42898,873.2792181,52.67694092,65.13470459,52.03953552,0.28,0.72,43.47282388,53.67514245,42.58788531,665.2887134,23.72729659,1.836669041,1.521693555,3.859499483,0
1798,2628.5,256.1248904,0.5951690674,0.5605010986,0.5729522705,0,1,6.652015083,6.477276462,6.509874579,149.6368516,2.26900519,3.897098468,3.877542293,2.23905479,0
1799,18226,738.4507908,22.48745728,22.24757385,20.52062988,0.05,0.95,36.66007398,36.86064424,33.68373081,246.0295651,7.928718642,3.09693764,2.859796186,3.903999543,0
1800,2507,250.7106769,15.70826721,20.7638092,19.80938721,0.2,0.8,37.41435764,41.66243914,40.47360026,2547.442226,34.53216341,2.774661217,2.508006162,3.227707052,0
1801,34271.5,856.8599522,35.49197388,54.30415344,47.05567932,0.38,0.62,48.45257291,65.84825658,57.87039513,4721.093681,70.82187668,2.068687088,1.930984297,3.369366547,0
1802,32666,1178.759446,44.93008423,55.43681335,51.23908997,0.36,0.64,56.95082349,67.00584595,62.05863232,5266.866463,75.47099727,2.119885813,2.018148184,3.362115076,0
1803,2528.5,251.2964633,0.4968261719,0.4574432373,0.4584960938,0,1,6.316636152,6.117982304,6.098802379,164.9257257,2.219321295,3.906853509,3.890308591,1.8181705,0
1804,36095.5,992.4579321,42.17008972,50.39427185,44.84013367,0.34,0.66,52.55245836,58.96344897,53.29498742,2858.647088,51.51301026,2.131602673,2.008656308,3.548858872,0
1805,13333.5,981.1198386,36.37771606,37.68745422,35.16236877,0.06,0.94,72.6692556,75.97560984,70.73885829,3180.64441,36.13136822,3.171195568,3.140412922,3.707802838,0
1806,2569,252.7106768,0.4683837891,0.434753418,0.4293823242,0,1,5.850973783,5.691607331,5.564366651,115.9882769,1.849096682,3.904081773,3.886629483,2.204775212,0
1807,2694,256.7106769,0.5967407227,0.5583190918,0.5551300049,0,1,5.902082204,5.685521184,5.664335682,112.4993811,2.260684472,3.891188979,3.876523386,2.275637451,0
1808,31731.5,1153.320848,48.01176453,55.30982971,49.37771606,0.23,0.77,50.12448705,57.9964509,51.38654282,1000.698666,28.19857669,2.182622537,2.013934117,3.833826242,0
1809,12691.5,864.2914106,30.86322021,36.31361389,35.74539185,0.07,0.93,72.50720894,79.19013495,78.31950763,6390.684564,45.54632155,3.207347246,3.091776122,3.475710411,0
1810,45683.5,1053.663994,62.60217285,73.04304504,63.12333679,0.44,0.56,45.49795525,50.98665273,45.41568432,2364.878382,58.89821799,1.326897627,1.164352989,3.492809777,0
1811,28195,1285.61226,32.62582397,40.81158447,36.13659668,0.27,0.73,48.18271962,56.19540855,50.46110671,2604.338762,43.70797884,2.439652134,2.32683831,3.541387947,0
1812,62.5,44.72792172,11.3707428,16.57571411,14.68424988,0.15,0.85,31.36619975,40.12979436,36.08127219,1879.311392,26.78369335,3.194184636,3.118706042,3.344381343,0
1813,296,96.76955163,26.01702881,25.60682678,25.34953308,0.03,0.97,42.82542663,42.57392792,41.93014134,979.646736,22.23621107,2.934751541,2.860623739,3.726854241,0
1814,17441,969.0782073,24.86540222,26.10412598,24.73475647,0.07,0.93,42.05521827,44.45975302,41.94031176,990.511102,22.7708418,2.961440544,2.898881793,3.735951442,0
1815,26461.5,989.521859,37.20666504,44.23371887,37.45088196,0.17,0.83,45.75734313,54.6795551,45.85490287,657.4777708,19.91286476,2.516580585,2.345655742,3.872268376,0
1816,17772.5,1009.605119,60.50013733,62.29724121,60.05648804,0.06,0.94,99.03376811,101.9059872,98.26368,3327.269358,38.60053375,2.968982048,2.877163827,3.83457964,0
1817,29445,836.9604568,33.38903809,40.61566162,38.82095337,0.3,0.7,49.58329979,56.34341517,53.96436647,5469.718114,73.47670896,2.271490411,2.156854242,3.089880886,0
1818,521,99.1126976,30.12255859,31.31228638,28.92562866,0.09,0.91,43.65262594,45.67194528,42.08388635,1249.134939,30.33730128,2.694108556,2.625195863,3.680753697,0
1819,23172.5,1084.031525,72.15434265,79.60006714,69.51303101,0.15,0.85,98.16285532,107.596722,94.09007548,2977.414167,37.28877896,2.649129965,2.537498354,3.857182157,0
1820,82.5,39.89949489,33.26016235,44.04727173,38.87373352,0.32,0.68,47.90077384,56.38712068,50.85296951,3400.118596,55.7667244,2.188607779,2.040037881,3.405193456,0
1821,50196.5,956.5512967,61.09208679,81.32673645,66.82131958,0.48,0.52,38.94373297,48.01817083,40.46028689,2012.089774,56.08143575,1.114602313,0.8969041325,3.476615132,0
1822,2909.5,308.9533175,4.974258423,5.592910767,5.434967041,0.04,0.96,22.90094876,23.6772098,23.33154855,931.7907488,12.73358372,3.592939494,3.543609639,3.150048172,0
1823,17638.5,1050.433546,22.89768982,23.81813049,22.6555481,0.05,0.95,37.86381562,39.74484532,37.67268191,1017.782225,23.46365028,2.91309388,2.841914001,3.661800866,0
1824,35225,1188.097541,43.33015442,54.81874084,48.37982178,0.43,0.57,51.33840292,60.18157262,54.37029398,5028.301876,77.68325416,1.891985906,1.78957428,3.231728249,0
1825,24869.5,1132.575682,37.22518921,40.22720337,36.4727478,0.15,0.85,48.27026648,52.51702328,47.37269757,1126.011527,29.07237018,2.535077334,2.437710524,3.777769189,0
1826,2402.5,245.2964634,8.335586548,9.166549683,10.1598053,0.04,0.96,28.32370035,29.22032371,31.01829023,1136.307576,16.00809556,3.408051851,3.244804696,3.353004324,0
